USB_CONFIGFS_F_CDEV	enabled	CONFIG_USB_CONFIGFS_F_CDEV=m
USB_CONFIGFS_F_DIAG	enabled	CONFIG_USB_CONFIGFS_F_DIAG=m
USB_CONFIGFS_F_GSI	enabled	CONFIG_USB_CONFIGFS_F_GSI=m
USB_CONFIGFS_F_QDSS	enabled	CONFIG_USB_CONFIGFS_F_QDSS=m
USB_DWC3_MSM	enabled	CONFIG_USB_DWC3_MSM=m
USB_F_FS_IPC_LOGGING	enabled	CONFIG_USB_F_FS_IPC_LOGGING=m
USB_MSM_EUSB2_PHY	enabled	CONFIG_USB_MSM_EUSB2_PHY=m
USB_MSM_SSPHY_QMP	enabled	CONFIG_USB_MSM_SSPHY_QMP=m
USB_NET_RNDIS_WLAN	disabled	# CONFIG_USB_NET_RNDIS_WLAN is not set
USB_QCOM_EMU_PHY	enabled	CONFIG_USB_QCOM_EMU_PHY=m
USB_REDRIVER_NB7VPQ904M	enabled	CONFIG_USB_REDRIVER_NB7VPQ904M=m
USB_REPEATER	enabled	CONFIG_USB_REPEATER=m
VT6655	disabled	# CONFIG_VT6655 is not set
VT6656	disabled	# CONFIG_VT6656 is not set
WCNSS_MEM_PRE_ALLOC	enabled	CONFIG_WCNSS_MEM_PRE_ALLOC=m
XLOGCHAR	enabled	CONFIG_XLOGCHAR=m
